from_portid,to_portid,sample_date,sea_distance_nm,transit_days_observed,month,origin_vessel_count,dest_vessel_count,origin_congestion_index,dest_congestion_index,chokepoint_stress_max,wave_height_m,wind_speed_kn,storm_flag,precipitation_mm,has_disruption,disruption_severity,infrastructure_quality_avg,cross_region_flag,delay_hours
port1005,port976,2022-10-15,340.1,4.6,10,2275,1216,1.181,1.072,0.0,0.0,0.0,0,0.0,0,0,0.766,0,2.4
port1005,port976,2022-11-15,340.1,4.6,11,2275,1216,1.041,1.134,0.0,0.0,0.0,0,0.0,0,0,0.766,0,1.78
port1005,port976,2022-12-15,340.1,4.6,12,2275,1216,0.977,1.206,0.0,0.0,0.0,0,0.0,0,0,0.766,0,2.73
port1005,port976,2023-01-15,340.1,4.6,1,2275,1216,0.971,1.083,0.0,0.0,0.0,0,0.0,0,0,0.766,0,1.1
port1005,port976,2023-02-15,340.1,4.6,2,2275,1216,0.987,1.052,0.0,0.0,0.0,0,0.0,0,0,0.766,0,0.69
port1005,port976,2023-03-15,340.1,4.6,3,2275,1216,1.063,1.083,0.0,0.0,0.0,0,0.0,0,0,0.766,0,1.1
port1005,port976,2023-04-15,340.1,4.6,4,2275,1216,1.073,1.0,0.0,0.0,0.0,0,0.0,0,0,0.766,0,0.97
port1005,port976,2023-05-15,340.1,4.6,5,2275,1216,1.041,1.052,0.0,0.0,0.0,0,0.0,0,0,0.766,0,0.69
port1005,port976,2023-06-15,340.1,4.6,6,2275,1216,1.079,1.145,0.0,0.0,0.0,0,0.0,0,0,0.766,0,1.92
port1005,port976,2023-07-15,340.1,4.6,7,2275,1216,1.041,0.938,0.0,0.0,0.0,0,0.0,0,0,0.766,0,0.54
port1005,port976,2023-08-15,340.1,4.6,8,2275,1216,1.009,0.959,0.0,0.0,0.0,0,0.0,0,0,0.766,0,0.12
port1005,port976,2023-09-15,340.1,4.6,9,2275,1216,0.923,1.134,0.0,0.0,0.0,0,0.0,0,0,0.766,0,1.78
port1005,port976,2023-10-15,340.1,4.6,10,2275,1216,0.923,1.258,0.0,0.0,0.0,0,0.0,0,0,0.766,0,3.42
port1005,port976,2023-11-15,340.1,4.6,11,2275,1216,0.966,1.227,0.0,0.0,0.0,0,0.0,0,0,0.766,0,3.01
port1005,port976,2023-12-15,340.1,4.6,12,2275,1216,0.939,0.866,0.0,0.0,0.0,0,0.0,0,0,0.766,0,0.0
port1005,port988,2020-01-15,2476.1,26.0,1,2275,1967,0.869,0.532,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2020-02-15,2476.1,26.0,2,2275,1967,0.955,0.532,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2020-03-15,2476.1,26.0,3,2275,1967,0.934,0.815,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2020-04-15,2476.1,26.0,4,2275,1967,0.875,0.619,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2020-05-15,2476.1,26.0,5,2275,1967,0.902,0.889,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2020-06-15,2476.1,26.0,6,2275,1967,0.95,0.862,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2020-07-15,2476.1,26.0,7,2275,1967,1.116,0.828,0.0,0.0,0.0,0,0.0,0,0,0.718,1,8.69
port1005,port988,2020-08-15,2476.1,26.0,8,2275,1967,0.977,0.801,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2020-09-15,2476.1,26.0,9,2275,1967,0.966,0.922,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2020-10-15,2476.1,26.0,10,2275,1967,0.923,0.848,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2020-11-15,2476.1,26.0,11,2275,1967,0.971,0.619,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2020-12-15,2476.1,26.0,12,2275,1967,0.95,0.424,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2021-01-15,2476.1,26.0,1,2275,1967,0.923,0.518,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2021-02-15,2476.1,26.0,2,2275,1967,0.955,0.619,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.0
port1005,port988,2021-03-15,2476.1,26.0,3,2275,1967,1.03,0.586,0.0,0.0,0.0,0,0.0,0,0,0.718,1,2.25
port1005,port988,2021-04-15,2476.1,26.0,4,2275,1967,1.036,0.781,0.0,0.0,0.0,0,0.0,0,0,0.718,1,2.7
port1005,port988,2021-05-15,2476.1,26.0,5,2275,1967,1.073,0.768,0.0,0.0,0.0,0,0.0,0,0,0.718,1,5.47
port1005,port988,2021-06-15,2476.1,26.0,6,2275,1967,1.068,0.794,0.0,0.0,0.0,0,0.0,0,0,0.718,1,5.09
port1005,port988,2021-07-15,2476.1,26.0,7,2275,1967,1.041,0.781,0.0,0.0,0.0,0,0.0,0,0,0.718,1,3.07
port1005,port988,2021-08-15,2476.1,26.0,8,2275,1967,1.1,0.808,0.0,0.0,0.0,0,0.0,0,0,0.718,1,7.49
port1005,port988,2021-09-15,2476.1,26.0,9,2275,1967,1.1,0.848,0.0,0.0,0.0,0,0.0,0,0,0.718,1,7.49
port1005,port988,2021-10-15,2476.1,26.0,10,2275,1967,1.009,0.7,0.0,0.0,0.0,0,0.0,0,0,0.718,1,0.67
port1005,port988,2021-11-15,2476.1,26.0,11,2275,1967,1.063,0.72,0.0,0.0,0.0,0,0.0,0,0,0.718,1,4.72
port1005,port988,2021-12-15,2476.1,26.0,12,2275,1967,0.939,1.131,0.0,0.0,0.0,0,0.0,0,0,0.718,1,9.81
port1005,port988,2022-01-15,2476.1,26.0,1,2275,1967,0.95,1.151,0.0,0.0,0.0,0,0.0,0,0,0.718,1,11.31
port1005,port988,2022-02-15,2476.1,26.0,2,2275,1967,1.004,1.219,0.0,0.0,0.0,0,0.0,0,0,0.718,1,16.4
port1005,port988,2022-03-15,2476.1,26.0,3,2275,1967,1.1,1.225,0.0,0.0,0.0,0,0.0,0,0,0.718,1,16.85
port1005,port988,2022-04-15,2476.1,26.0,4,2275,1967,0.977,1.212,0.0,0.0,0.0,0,0.0,0,0,0.718,1,15.87
port1005,port988,2022-05-15,2476.1,26.0,5,2275,1967,1.084,1.333,0.0,0.0,0.0,0,0.0,0,0,0.718,1,24.94
port1005,port988,2022-06-15,2476.1,26.0,6,2275,1967,1.073,1.38,0.0,0.0,0.0,0,0.0,0,0,0.718,1,28.45
port1005,port988,2022-07-15,2476.1,26.0,7,2275,1967,1.03,1.36,0.0,0.0,0.0,0,0.0,0,0,0.718,1,26.96
port1005,port988,2022-08-15,2476.1,26.0,8,2275,1967,1.03,1.259,0.0,0.0,0.0,0,0.0,0,0,0.718,1,19.39
port1005,port988,2022-09-15,2476.1,26.0,9,2275,1967,0.987,1.273,0.0,0.0,0.0,0,0.0,0,0,0.718,1,20.44
port1005,port988,2022-10-15,2476.1,26.0,10,2275,1967,1.181,1.293,0.0,0.0,0.0,0,0.0,0,0,0.718,1,21.94
port1005,port988,2022-11-15,2476.1,26.0,11,2275,1967,1.041,1.454,0.0,0.0,0.0,0,0.0,0,0,0.718,1,34.0
port1005,port988,2022-12-15,2476.1,26.0,12,2275,1967,0.977,1.239,0.0,0.0,0.0,0,0.0,0,0,0.718,1,17.9
port1005,port988,2023-01-15,2476.1,26.0,1,2275,1967,0.971,1.225,0.0,0.0,0.0,0,0.0,0,0,0.718,1,16.85
port1005,port988,2023-02-15,2476.1,26.0,2,2275,1967,0.987,1.407,0.0,0.0,0.0,0,0.0,0,0,0.718,1,30.48
port1005,port988,2023-03-15,2476.1,26.0,3,2275,1967,1.063,1.414,0.0,0.0,0.0,0,0.0,0,0,0.718,1,31.0
port1005,port988,2023-04-15,2476.1,26.0,4,2275,1967,1.073,1.259,0.0,0.0,0.0,0,0.0,0,0,0.718,1,19.39
port1005,port988,2023-05-15,2476.1,26.0,5,2275,1967,1.041,1.468,0.0,0.0,0.0,0,0.0,0,0,0.718,1,35.04
port1005,port988,2023-06-15,2476.1,26.0,6,2275,1967,1.079,1.394,0.0,0.0,0.0,0,0.0,0,0,0.718,1,29.5
port1005,port988,2023-07-15,2476.1,26.0,7,2275,1967,1.041,1.488,0.0,0.0,0.0,0,0.0,0,0,0.718,1,36.54
port1005,port988,2023-08-15,2476.1,26.0,8,2275,1967,1.009,1.448,0.0,0.0,0.0,0,0.0,0,0,0.718,1,33.55
port1005,port988,2023-09-15,2476.1,26.0,9,2275,1967,0.923,1.441,0.0,0.0,0.0,0,0.0,0,0,0.718,1,33.02
port1005,port988,2023-10-15,2476.1,26.0,10,2275,1967,0.923,1.515,0.0,0.0,0.0,0,0.0,0,0,0.718,1,38.56
port1005,port988,2023-11-15,2476.1,26.0,11,2275,1967,0.966,1.34,0.0,0.0,0.0,0,0.0,0,0,0.718,1,25.46
port1005,port988,2023-12-15,2476.1,26.0,12,2275,1967,0.939,1.205,0.0,0.0,0.0,0,0.0,0,0,0.718,1,15.35
port1005,port990,2020-01-15,333.8,13.0,1,2275,1047,0.869,0.787,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2020-02-15,333.8,13.0,2,2275,1047,0.955,0.833,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2020-03-15,333.8,13.0,3,2275,1047,0.934,1.215,0.0,0.0,0.0,0,0.0,0,0,0.687,0,8.05
port1005,port990,2020-04-15,333.8,13.0,4,2275,1047,0.875,0.845,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2020-05-15,333.8,13.0,5,2275,1047,0.902,0.995,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2020-06-15,333.8,13.0,6,2275,1047,0.95,0.96,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2020-07-15,333.8,13.0,7,2275,1047,1.116,1.018,0.0,0.0,0.0,0,0.0,0,0,0.687,0,4.34
port1005,port990,2020-08-15,333.8,13.0,8,2275,1047,0.977,1.018,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.67
port1005,port990,2020-09-15,333.8,13.0,9,2275,1047,0.966,1.134,0.0,0.0,0.0,0,0.0,0,0,0.687,0,5.02
port1005,port990,2020-10-15,333.8,13.0,10,2275,1047,0.923,1.099,0.0,0.0,0.0,0,0.0,0,0,0.687,0,3.71
port1005,port990,2020-11-15,333.8,13.0,11,2275,1047,0.971,1.238,0.0,0.0,0.0,0,0.0,0,0,0.687,0,8.91
port1005,port990,2020-12-15,333.8,13.0,12,2275,1047,0.95,1.053,0.0,0.0,0.0,0,0.0,0,0,0.687,0,1.98
port1005,port990,2021-01-15,333.8,13.0,1,2275,1047,0.923,1.284,0.0,0.0,0.0,0,0.0,0,0,0.687,0,10.63
port1005,port990,2021-02-15,333.8,13.0,2,2275,1047,0.955,1.25,0.0,0.0,0.0,0,0.0,0,0,0.687,0,9.36
port1005,port990,2021-03-15,333.8,13.0,3,2275,1047,1.03,1.215,0.0,0.0,0.0,0,0.0,0,0,0.687,0,8.05
port1005,port990,2021-04-15,333.8,13.0,4,2275,1047,1.036,1.076,0.0,0.0,0.0,0,0.0,0,0,0.687,0,2.85
port1005,port990,2021-05-15,333.8,13.0,5,2275,1047,1.073,1.18,0.0,0.0,0.0,0,0.0,0,0,0.687,0,6.74
port1005,port990,2021-06-15,333.8,13.0,6,2275,1047,1.068,1.122,0.0,0.0,0.0,0,0.0,0,0,0.687,0,4.57
port1005,port990,2021-07-15,333.8,13.0,7,2275,1047,1.041,1.111,0.0,0.0,0.0,0,0.0,0,0,0.687,0,4.16
port1005,port990,2021-08-15,333.8,13.0,8,2275,1047,1.1,1.47,0.0,0.0,0.0,0,0.0,0,0,0.687,0,17.6
port1005,port990,2021-09-15,333.8,13.0,9,2275,1047,1.1,1.25,0.0,0.0,0.0,0,0.0,0,0,0.687,0,9.36
port1005,port990,2021-10-15,333.8,13.0,10,2275,1047,1.009,1.146,0.0,0.0,0.0,0,0.0,0,0,0.687,0,5.47
port1005,port990,2021-11-15,333.8,13.0,11,2275,1047,1.063,1.076,0.0,0.0,0.0,0,0.0,0,0,0.687,0,2.85
port1005,port990,2021-12-15,333.8,13.0,12,2275,1047,0.939,0.937,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2022-01-15,333.8,13.0,1,2275,1047,0.95,0.926,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2022-02-15,333.8,13.0,2,2275,1047,1.004,1.099,0.0,0.0,0.0,0,0.0,0,0,0.687,0,3.71
port1005,port990,2022-03-15,333.8,13.0,3,2275,1047,1.1,1.157,0.0,0.0,0.0,0,0.0,0,0,0.687,0,5.88
port1005,port990,2022-04-15,333.8,13.0,4,2275,1047,0.977,1.041,0.0,0.0,0.0,0,0.0,0,0,0.687,0,1.54
port1005,port990,2022-05-15,333.8,13.0,5,2275,1047,1.084,0.868,0.0,0.0,0.0,0,0.0,0,0,0.687,0,3.14
port1005,port990,2022-06-15,333.8,13.0,6,2275,1047,1.073,1.018,0.0,0.0,0.0,0,0.0,0,0,0.687,0,2.73
port1005,port990,2022-07-15,333.8,13.0,7,2275,1047,1.03,0.984,0.0,0.0,0.0,0,0.0,0,0,0.687,0,1.12
port1005,port990,2022-08-15,333.8,13.0,8,2275,1047,1.03,0.984,0.0,0.0,0.0,0,0.0,0,0,0.687,0,1.12
port1005,port990,2022-09-15,333.8,13.0,9,2275,1047,0.987,0.995,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2022-10-15,333.8,13.0,10,2275,1047,1.181,0.822,0.0,0.0,0.0,0,0.0,0,0,0.687,0,6.78
port1005,port990,2022-11-15,333.8,13.0,11,2275,1047,1.041,0.949,0.0,0.0,0.0,0,0.0,0,0,0.687,0,1.54
port1005,port990,2022-12-15,333.8,13.0,12,2275,1047,0.977,1.018,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.67
port1005,port990,2023-01-15,333.8,13.0,1,2275,1047,0.971,1.041,0.0,0.0,0.0,0,0.0,0,0,0.687,0,1.54
port1005,port990,2023-02-15,333.8,13.0,2,2275,1047,0.987,0.81,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2023-03-15,333.8,13.0,3,2275,1047,1.063,0.903,0.0,0.0,0.0,0,0.0,0,0,0.687,0,2.36
port1005,port990,2023-04-15,333.8,13.0,4,2275,1047,1.073,0.278,0.0,0.0,0.0,0,0.0,0,0,0.687,0,2.73
port1005,port990,2023-05-15,333.8,13.0,5,2275,1047,1.041,0.926,0.0,0.0,0.0,0,0.0,0,0,0.687,0,1.54
port1005,port990,2023-06-15,333.8,13.0,6,2275,1047,1.079,0.984,0.0,0.0,0.0,0,0.0,0,0,0.687,0,2.96
port1005,port990,2023-07-15,333.8,13.0,7,2275,1047,1.041,0.671,0.0,0.0,0.0,0,0.0,0,0,0.687,0,1.54
port1005,port990,2023-08-15,333.8,13.0,8,2275,1047,1.009,0.764,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.34
port1005,port990,2023-09-15,333.8,13.0,9,2275,1047,0.923,1.018,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.67
port1005,port990,2023-10-15,333.8,13.0,10,2275,1047,0.923,0.995,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2023-11-15,333.8,13.0,11,2275,1047,0.966,0.856,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port990,2023-12-15,333.8,13.0,12,2275,1047,0.939,0.683,0.0,0.0,0.0,0,0.0,0,0,0.687,0,0.0
port1005,port999,2020-01-15,946.6,10.0,1,2275,2166,0.869,0.881,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.0
port1005,port999,2020-02-15,946.6,10.0,2,2275,2166,0.955,1.122,0.0,0.0,0.0,0,0.0,0,0,0.758,0,3.51
port1005,port999,2020-03-15,946.6,10.0,3,2275,2166,0.934,1.078,0.0,0.0,0.0,0,0.0,0,0,0.758,0,2.25
port1005,port999,2020-04-15,946.6,10.0,4,2275,2166,0.875,1.051,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.47
port1005,port999,2020-05-15,946.6,10.0,5,2275,2166,0.902,1.002,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.06
port1005,port999,2020-06-15,946.6,10.0,6,2275,2166,0.95,1.035,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.01
port1005,port999,2020-07-15,946.6,10.0,7,2275,2166,1.116,0.98,0.0,0.0,0.0,0,0.0,0,0,0.758,0,3.34
port1005,port999,2020-08-15,946.6,10.0,8,2275,2166,0.977,0.991,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.0
port1005,port999,2020-09-15,946.6,10.0,9,2275,2166,0.966,1.068,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.96
port1005,port999,2020-10-15,946.6,10.0,10,2275,2166,0.923,1.024,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.69
port1005,port999,2020-11-15,946.6,10.0,11,2275,2166,0.971,1.029,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.84
port1005,port999,2020-12-15,946.6,10.0,12,2275,2166,0.95,1.051,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.47
port1005,port999,2021-01-15,946.6,10.0,1,2275,2166,0.923,1.04,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.15
port1005,port999,2021-02-15,946.6,10.0,2,2275,2166,0.955,0.974,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.0
port1005,port999,2021-03-15,946.6,10.0,3,2275,2166,1.03,1.04,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.15
port1005,port999,2021-04-15,946.6,10.0,4,2275,2166,1.036,1.051,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.47
port1005,port999,2021-05-15,946.6,10.0,5,2275,2166,1.073,1.007,0.0,0.0,0.0,0,0.0,0,0,0.758,0,2.1
port1005,port999,2021-06-15,946.6,10.0,6,2275,2166,1.068,0.936,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.96
port1005,port999,2021-07-15,946.6,10.0,7,2275,2166,1.041,1.024,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.18
port1005,port999,2021-08-15,946.6,10.0,8,2275,2166,1.1,1.089,0.0,0.0,0.0,0,0.0,0,0,0.758,0,2.88
port1005,port999,2021-09-15,946.6,10.0,9,2275,2166,1.1,0.947,0.0,0.0,0.0,0,0.0,0,0,0.758,0,2.88
port1005,port999,2021-10-15,946.6,10.0,10,2275,2166,1.009,1.068,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.96
port1005,port999,2021-11-15,946.6,10.0,11,2275,2166,1.063,0.958,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.81
port1005,port999,2021-12-15,946.6,10.0,12,2275,2166,0.939,0.996,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.0
port1005,port999,2022-01-15,946.6,10.0,1,2275,2166,0.95,0.865,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.0
port1005,port999,2022-02-15,946.6,10.0,2,2275,2166,1.004,1.018,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.52
port1005,port999,2022-03-15,946.6,10.0,3,2275,2166,1.1,0.936,0.0,0.0,0.0,0,0.0,0,0,0.758,0,2.88
port1005,port999,2022-04-15,946.6,10.0,4,2275,2166,0.977,1.035,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.01
port1005,port999,2022-05-15,946.6,10.0,5,2275,2166,1.084,1.024,0.0,0.0,0.0,0,0.0,0,0,0.758,0,2.42
port1005,port999,2022-06-15,946.6,10.0,6,2275,2166,1.073,1.073,0.0,0.0,0.0,0,0.0,0,0,0.758,0,2.1
port1005,port999,2022-07-15,946.6,10.0,7,2275,2166,1.03,1.04,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.15
port1005,port999,2022-08-15,946.6,10.0,8,2275,2166,1.03,1.04,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.15
port1005,port999,2022-09-15,946.6,10.0,9,2275,2166,0.987,1.046,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.32
port1005,port999,2022-10-15,946.6,10.0,10,2275,2166,1.181,1.073,0.0,0.0,0.0,0,0.0,0,0,0.758,0,5.21
port1005,port999,2022-11-15,946.6,10.0,11,2275,2166,1.041,1.002,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.18
port1005,port999,2022-12-15,946.6,10.0,12,2275,2166,0.977,0.914,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.0
port1005,port999,2023-01-15,946.6,10.0,1,2275,2166,0.971,0.827,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.0
port1005,port999,2023-02-15,946.6,10.0,2,2275,2166,0.987,0.996,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.0
port1005,port999,2023-03-15,946.6,10.0,3,2275,2166,1.063,0.991,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.81
port1005,port999,2023-04-15,946.6,10.0,4,2275,2166,1.073,1.002,0.0,0.0,0.0,0,0.0,0,0,0.758,0,2.1
port1005,port999,2023-05-15,946.6,10.0,5,2275,2166,1.041,1.024,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.18
port1005,port999,2023-06-15,946.6,10.0,6,2275,2166,1.079,1.078,0.0,0.0,0.0,0,0.0,0,0,0.758,0,2.28
port1005,port999,2023-07-15,946.6,10.0,7,2275,2166,1.041,1.046,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.32
port1005,port999,2023-08-15,946.6,10.0,8,2275,2166,1.009,1.155,0.0,0.0,0.0,0,0.0,0,0,0.758,0,4.46
port1005,port999,2023-09-15,946.6,10.0,9,2275,2166,0.923,1.024,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.69
port1005,port999,2023-10-15,946.6,10.0,10,2275,2166,0.923,1.068,0.0,0.0,0.0,0,0.0,0,0,0.758,0,1.96
port1005,port999,2023-11-15,946.6,10.0,11,2275,2166,0.966,0.816,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.0
port1005,port999,2023-12-15,946.6,10.0,12,2275,2166,0.939,0.974,0.0,0.0,0.0,0,0.0,0,0,0.758,0,0.0
port1005,port481,2020-01-15,4811.4,27.4,1,2275,7358,0.869,0.951,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2020-02-15,4811.4,27.4,2,2275,7358,0.955,1.171,0.0,0.0,0.0,0,0.0,0,0,0.705,1,13.49
port1005,port481,2020-03-15,4811.4,27.4,3,2275,7358,0.934,0.971,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2020-04-15,4811.4,27.4,4,2275,7358,0.875,1.094,0.0,0.0,0.0,0,0.0,0,0,0.705,1,7.42
port1005,port481,2020-05-15,4811.4,27.4,5,2275,7358,0.902,0.89,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2020-06-15,4811.4,27.4,6,2275,7358,0.95,0.903,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2020-07-15,4811.4,27.4,7,2275,7358,1.116,0.954,0.0,0.0,0.0,0,0.0,0,0,0.705,1,9.15
port1005,port481,2020-08-15,4811.4,27.4,8,2275,7358,0.977,0.935,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2020-09-15,4811.4,27.4,9,2275,7358,0.966,0.956,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2020-10-15,4811.4,27.4,10,2275,7358,0.923,1.033,0.0,0.0,0.0,0,0.0,0,0,0.705,1,2.6
port1005,port481,2020-11-15,4811.4,27.4,11,2275,7358,0.971,0.993,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2020-12-15,4811.4,27.4,12,2275,7358,0.95,0.943,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2021-01-15,4811.4,27.4,1,2275,7358,0.923,1.063,0.0,0.0,0.0,0,0.0,0,0,0.705,1,4.97
port1005,port481,2021-02-15,4811.4,27.4,2,2275,7358,0.955,0.886,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2021-03-15,4811.4,27.4,3,2275,7358,1.03,0.753,0.0,0.0,0.0,0,0.0,0,0,0.705,1,2.37
port1005,port481,2021-04-15,4811.4,27.4,4,2275,7358,1.036,0.915,0.0,0.0,0.0,0,0.0,0,0,0.705,1,2.84
port1005,port481,2021-05-15,4811.4,27.4,5,2275,7358,1.073,0.958,0.0,0.0,0.0,0,0.0,0,0,0.705,1,5.76
port1005,port481,2021-06-15,4811.4,27.4,6,2275,7358,1.068,1.018,0.0,0.0,0.0,0,0.0,0,0,0.705,1,5.37
port1005,port481,2021-07-15,4811.4,27.4,7,2275,7358,1.041,0.978,0.0,0.0,0.0,0,0.0,0,0,0.705,1,3.24
port1005,port481,2021-08-15,4811.4,27.4,8,2275,7358,1.1,0.989,0.0,0.0,0.0,0,0.0,0,0,0.705,1,7.89
port1005,port481,2021-09-15,4811.4,27.4,9,2275,7358,1.1,0.94,0.0,0.0,0.0,0,0.0,0,0,0.705,1,7.89
port1005,port481,2021-10-15,4811.4,27.4,10,2275,7358,1.009,1.028,0.0,0.0,0.0,0,0.0,0,0,0.705,1,2.21
port1005,port481,2021-11-15,4811.4,27.4,11,2275,7358,1.063,1.001,0.0,0.0,0.0,0,0.0,0,0,0.705,1,4.97
port1005,port481,2021-12-15,4811.4,27.4,12,2275,7358,0.939,0.963,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2022-01-15,4811.4,27.4,1,2275,7358,0.95,0.946,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2022-02-15,4811.4,27.4,2,2275,7358,1.004,1.024,0.0,0.0,0.0,0,0.0,0,0,0.705,1,1.89
port1005,port481,2022-03-15,4811.4,27.4,3,2275,7358,1.1,1.016,0.0,0.0,0.0,0,0.0,0,0,0.705,1,7.89
port1005,port481,2022-04-15,4811.4,27.4,4,2275,7358,0.977,1.054,0.0,0.0,0.0,0,0.0,0,0,0.705,1,4.26
port1005,port481,2022-05-15,4811.4,27.4,5,2275,7358,1.084,1.039,0.0,0.0,0.0,0,0.0,0,0,0.705,1,6.63
port1005,port481,2022-06-15,4811.4,27.4,6,2275,7358,1.073,0.999,0.0,0.0,0.0,0,0.0,0,0,0.705,1,5.76
port1005,port481,2022-07-15,4811.4,27.4,7,2275,7358,1.03,1.008,0.0,0.0,0.0,0,0.0,0,0,0.705,1,2.37
port1005,port481,2022-08-15,4811.4,27.4,8,2275,7358,1.03,1.044,0.0,0.0,0.0,0,0.0,0,0,0.705,1,3.47
port1005,port481,2022-09-15,4811.4,27.4,9,2275,7358,0.987,1.043,0.0,0.0,0.0,0,0.0,0,0,0.705,1,3.39
port1005,port481,2022-10-15,4811.4,27.4,10,2275,7358,1.181,1.043,0.0,0.0,0.0,0,0.0,0,0,0.705,1,14.28
port1005,port481,2022-11-15,4811.4,27.4,11,2275,7358,1.041,0.989,0.0,0.0,0.0,0,0.0,0,0,0.705,1,3.24
port1005,port481,2022-12-15,4811.4,27.4,12,2275,7358,0.977,0.935,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
port1005,port481,2023-01-15,4811.4,27.4,1,2275,7358,0.971,0.981,0.0,0.0,0.0,0,0.0,0,0,0.705,1,0.0
